experiment_id,config_name,activated_class,benchmark_family,scale_label,query_name,query_group,run_phase,n_runs,n_success_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,std_latency_ms,avg_documents_returned,avg_documents_written,selected_root,embedding_variant,n_supporting_queries,n_primary_queries,n_secondary_affected_queries,n_control_queries,experiment_goal,primary_queries,secondary_affected_queries,control_queries,changed_region_entities,baseline_config_name,baseline_config_name_ref,baseline_avg_latency_ms,baseline_median_latency_ms,baseline_p95_latency_ms,baseline_p99_latency_ms,baseline_std_latency_ms,avg_latency_ms_pct_vs_baseline,median_latency_ms_pct_vs_baseline,p95_latency_ms_pct_vs_baseline,p99_latency_ms_pct_vs_baseline,std_latency_ms_pct_vs_baseline
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG6_EpisodesOfSeries,control,cold,10,10,1.4481750993581954,0.9284065017709509,3.903037949203275,5.780837188794977,0.8173479945980944,6.2502869986929,1.601598107254847,3187.0,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,1.4481750993581954,0.9284065017709509,3.903037949203275,5.780837188794977,1.601598107254847,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG10_AdvancedSearchWatchItems,primary,cold,10,10,114.11278120140196,116.65720150267587,190.36419440271857,192.50606768364375,17.01773800596129,193.04153600387508,54.57188875458556,6.9,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,114.11278120140196,116.65720150267587,190.36419440271857,192.50606768364375,54.57188875458556,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG1_WatchItemById,primary,cold,10,10,0.4474817011214327,0.332854498992674,0.9435392985324134,1.2328518580034142,0.3007110062753781,1.3051799978711642,0.2915120332128554,1.0,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,0.4474817011214327,0.332854498992674,0.9435392985324134,1.2328518580034142,0.2915120332128554,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG2_WatchItemByTitle,primary,cold,10,10,0.3496198994980659,0.3560069999366533,0.3999639513494912,0.4006079905957449,0.2824799958034418,0.4007690004073083,0.0381179608254795,8.2,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,0.3496198994980659,0.3560069999366533,0.3999639513494912,0.4006079905957449,0.0381179608254795,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG3_RecommendationByGenreAndSubtype,primary,cold,10,10,10.571659699780868,6.944538999960059,24.679365499105185,25.592149099320523,0.7771809978294186,25.82034499937436,9.113517168344666,20.0,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,10.571659699780868,6.944538999960059,24.679365499105185,25.592149099320523,9.113517168344666,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG4_AllPersonsOfTypeForWatchItem,primary,cold,10,10,1.5715997004008386,1.4223915022739675,2.628096099215325,3.145416816551005,0.9915880000335164,3.274746995884925,0.606281945642975,8.1,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,1.5715997004008386,1.4223915022739675,2.628096099215325,3.145416816551005,0.606281945642975,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG5_AllPersonsForEpisodesOfSeries,primary,cold,10,10,127.45670979929857,133.05529399804072,255.3199727986793,280.0897425592848,7.395866996375844,286.28218499943614,88.98934215154017,767.4,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,127.45670979929857,133.05529399804072,255.3199727986793,280.0897425592848,88.98934215154017,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG7_UpdateWatchItemMetadata,primary,cold,10,10,0.4133494992856867,0.3870879991154652,0.5538501016417284,0.5868052224832354,0.3273659967817366,0.5950440026936121,0.0808632111673611,0.0,1.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,0.4133494992856867,0.3870879991154652,0.5538501016417284,0.5868052224832354,0.0808632111673611,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG8_AddPersonRoleToWatchItem,primary,cold,10,10,0.5906871003389824,0.452141001005657,1.2096445494535133,1.6633025093324252,0.4248920013196766,1.7767169993021523,0.3961653642835727,0.0,2.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,0.5906871003389824,0.452141001005657,1.2096445494535133,1.6633025093324252,0.3961653642835727,0.0,0.0,0.0,0.0,0.0
watchitem_g0_sf0.25,watchitem_g0,G0,root_local_family,sf0.25,QG9_TopRatedSeriesByGenre,primary,cold,10,10,23.816746800002875,20.8613164977578,41.61867895054455,47.75920219231921,16.10701000026893,49.29433300276287,9.638844317647257,20.0,0.0,WatchItem,baseline_document,9,9,0,1,"Testar a configuração watchitem_g0 (G0) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG3_RecommendationByGenreAndSubtype', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem', 'QG9_TopRatedSeriesByGenre']",[],['QG6_EpisodesOfSeries'],['WatchItem'],watchitem_g0,watchitem_g0,23.816746800002875,20.8613164977578,41.61867895054455,47.75920219231921,9.638844317647257,0.0,0.0,0.0,0.0,0.0
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG6_EpisodesOfSeries,control,cold,10,10,0.7082743002683856,0.6826364988228306,1.0347506038669958,1.197561324952403,0.5027400038670748,1.2382640052237548,0.1925044980021992,3187.0,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,watchitem_g0,1.4481750993581954,0.9284065017709509,3.903037949203275,5.780837188794977,1.601598107254847,-51.09194319234741,-26.47224060573788,-73.48858460168908,-79.28394649699456,-87.98047418199353
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG10_AdvancedSearchWatchItems,primary,cold,10,10,86.94971850054571,93.73300650258898,138.2534243457485,142.68953046412207,11.525058005645406,143.7985569937155,39.15818135637662,6.9,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,watchitem_g0,114.11278120140196,116.65720150267587,190.36419440271857,192.50606768364375,54.57188875458556,-23.803698774912103,-19.6509042774878,-27.374249774476432,-25.877904950709425,-28.244775377897753
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG3_RecommendationByGenreAndSubtype,primary,cold,10,10,5.986311799642863,3.6216279986547306,13.81634630197368,14.056446863905876,1.0158320001210086,14.116472004388925,5.044579595898135,20.0,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,watchitem_g0,10.571659699780868,6.944538999960059,24.679365499105185,25.592149099320523,9.113517168344666,-43.37396426251832,-47.84926690345378,-44.01660649470657,-45.07516031829043,-44.6472804877109
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG9_TopRatedSeriesByGenre,primary,cold,10,10,35.534153899061494,29.269163998833392,54.53438989898131,55.91495318214584,19.996014001662843,56.26009400293697,14.390362010851378,20.0,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,watchitem_g0,23.816746800002875,20.8613164977578,41.61867895054455,47.75920219231921,9.638844317647257,49.198184779195806,40.30353262690433,31.03344765888531,17.0768158081549,49.295512372835155
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG1_WatchItemById,secondary_affected,cold,10,10,0.4213698011881206,0.3670674996101297,0.8526348527084329,1.1503501705738015,0.2500109985703602,1.2247790000401435,0.2724955815102679,1.0,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG2_WatchItemByTitle,secondary_affected,cold,10,10,0.3487654998025391,0.3546045008988585,0.3874151982017793,0.3923198374104686,0.2915820005000569,0.3935459972126409,0.0340155432094887,8.2,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG4_AllPersonsOfTypeForWatchItem,secondary_affected,cold,10,10,0.7277725999301765,0.6880469991301652,0.9165444473183012,1.0361360875685932,0.6460829972638749,1.066033997631166,0.1151839761171736,8.1,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG5_AllPersonsForEpisodesOfSeries,secondary_affected,cold,10,10,70.30211980018066,85.26811950287083,119.4272878470656,124.05110876672552,7.342908997088671,125.2070639966405,40.8267358149134,767.4,0.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG7_UpdateWatchItemMetadata,secondary_affected,cold,10,10,0.4481650998059194,0.4406274965731427,0.5800122013170039,0.5828504420787795,0.2979639975819736,0.5835600022692233,0.0863559953350863,0.0,1.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,sf0.25,QG8_AddPersonRoleToWatchItem,secondary_affected,cold,10,10,0.3288973006419837,0.2791934966808185,0.6046626524039308,0.7196477296383819,0.2055040022241883,0.7483939989469945,0.1527842411334144,0.0,2.0,WatchItem,shared_descriptor,3,3,6,1,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",['QG6_EpisodesOfSeries'],"['WatchItem', 'Genre']",watchitem_g0,,,,,,,,,,,
watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,sf0.25,QG10_AdvancedSearchWatchItems,primary,cold,10,10,82.68757900077617,91.36280300299404,120.97194580237556,122.62550356470456,16.497715005243663,123.0388930052868,32.927179174913455,6.9,0.0,WatchItem,structural_component,3,3,7,0,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.","['QG10_AdvancedSearchWatchItems', 'QG3_RecommendationByGenreAndSubtype', 'QG9_TopRatedSeriesByGenre']","['QG1_WatchItemById', 'QG2_WatchItemByTitle', 'QG4_AllPersonsOfTypeForWatchItem', 'QG5_AllPersonsForEpisodesOfSeries', 'QG6_EpisodesOfSeries', 'QG7_UpdateWatchItemMetadata', 'QG8_AddPersonRoleToWatchItem']",[],"['WatchItem', 'Episode', 'Movie', 'Series']",watchitem_g0,watchitem_g0,114.11278120140196,116.65720150267587,190.36419440271857,192.50606768364375,54.57188875458556,-27.53872254253646,-21.682672114418615,-36.452363753628255,-36.30044754421867,-39.66274591852631
